nohup: ignoring input
wandb: Currently logged in as: omarb (use `wandb login --relogin` to force relogin)
wandb: Tracking run with wandb version 0.12.7
wandb: Syncing run run_id=5000
wandb:  View project at https://wandb.ai/omarb/sa2c
wandb:  View run at https://wandb.ai/omarb/sa2c/runs/3317pa9k
wandb: Run data is saved locally in /home/omar/OneDrive/Documents/USU/Classes/fall_21/CS_6640/pytorch-sac-main/wandb/run-20211214_134615-3317pa9k
wandb: Run `wandb offline` to turn off syncing.

/home/omar/OneDrive/Documents/USU/Classes/fall_21/CS_6640/pytorch-sac-main/replay_buffer.py:25: UserWarning: Creating a tensor from a list of numpy.ndarrays is extremely slow. Please consider converting the list to a single numpy.ndarray with numpy.array() before converting to a tensor. (Triggered internally at  /opt/conda/conda-bld/pytorch_1634272128894/work/torch/csrc/utils/tensor_new.cpp:201.)
  s  = torch.tensor(batch.s, dtype  = torch.float).view(batch_size, -1)
/home/omar/anaconda3/envs/decision-transformer-gym/lib/python3.8/site-packages/torch/autograd/__init__.py:154: UserWarning: CUDA initialization: The NVIDIA driver on your system is too old (found version 10010). Please update your GPU driver by downloading and installing a new version from the URL: http://www.nvidia.com/Download/index.aspx Alternatively, go to: https://pytorch.org to install a PyTorch version that has been compiled with your version of the CUDA driver. (Triggered internally at  /opt/conda/conda-bld/pytorch_1634272128894/work/c10/cuda/CUDAFunctions.cpp:112.)
  Variable._execution_engine.run_backward(
Episode    0 | Return -1565.777 | Updates  137 | Remaining time  6.75 hours
Episode 1335 | Return  -245.288 | Updates  200 | Remaining time  4.35 hours
Episode 1336 | Return  -124.870 | Updates  200 | Remaining time  4.35 hours
Episode 1337 | Return  -128.854 | Updates  200 | Remaining time  4.35 hours
Episode 1338 | Return  -123.808 | Updates  200 | Remaining time  4.35 hours
Episode 1339 | Return  -259.122 | Updates  200 | Remaining time  4.35 hours
Episode 1340 | Return  -132.777 | Updates  200 | Remaining time  4.35 hours
Episode 1341 | Return  -242.380 | Updates  200 | Remaining time  4.34 hours
Episode 1342 | Return  -122.844 | Updates  200 | Remaining time  4.34 hours
Episode 1343 | Return  -123.318 | Updates  200 | Remaining time  4.34 hours
Episode 1344 | Return  -227.271 | Updates  200 | Remaining time  4.34 hours
Episode 1345 | Return  -123.581 | Updates  200 | Remaining time  4.34 hours
Episode 1346 | Return  -236.581 | Updates  200 | Remaining time  4.34 hours
Episode 1347 | Return  -228.308 | Updates  200 | Remaining time  4.34 hours
Episode 1348 | Return  -234.726 | Updates  200 | Remaining time  4.34 hours
Episode 1349 | Return  -251.422 | Updates  200 | Remaining time  4.33 hours
Episode 1350 | Return    -7.518 | Updates  200 | Remaining time  4.33 hours
Episode 1351 | Return  -127.010 | Updates  200 | Remaining time  4.33 hours
Episode 1352 | Return  -124.397 | Updates  200 | Remaining time  4.33 hours
Episode 1353 | Return  -132.068 | Updates  200 | Remaining time  4.33 hours
Episode 1354 | Return  -126.538 | Updates  200 | Remaining time  4.33 hours
Episode 1355 | Return    -4.416 | Updates  200 | Remaining time  4.33 hours
Episode 1356 | Return  -132.222 | Updates  200 | Remaining time  4.33 hours
Episode 1357 | Return  -235.945 | Updates  200 | Remaining time  4.32 hours
Episode 1358 | Return  -126.039 | Updates  200 | Remaining time  4.32 hours
Episode 1359 | Return  -295.906 | Updates  200 | Remaining time  4.32 hours
Episode 1360 | Return  -118.403 | Updates  200 | Remaining time  4.32 hours
Episode 1361 | Return  -227.235 | Updates  200 | Remaining time  4.32 hours
Episode 1362 | Return    -1.878 | Updates  200 | Remaining time  4.32 hours
Episode 1363 | Return  -125.214 | Updates  200 | Remaining time  4.32 hours
Episode 1364 | Return  -222.223 | Updates  200 | Remaining time  4.32 hours
Episode 1365 | Return    -9.403 | Updates  200 | Remaining time  4.31 hours
Episode 1366 | Return  -124.870 | Updates  200 | Remaining time  4.31 hours
Episode 1367 | Return  -130.115 | Updates  200 | Remaining time  4.31 hours
Episode 1368 | Return  -125.462 | Updates  200 | Remaining time  4.31 hours
Episode 1369 | Return  -119.592 | Updates  200 | Remaining time  4.31 hours
Episode 1370 | Return  -225.527 | Updates  200 | Remaining time  4.31 hours
Episode 1371 | Return  -313.192 | Updates  200 | Remaining time  4.31 hours
Episode 1372 | Return  -243.698 | Updates  200 | Remaining time  4.31 hours
Episode 1373 | Return    -9.340 | Updates  200 | Remaining time  4.30 hours
Episode 1374 | Return  -120.223 | Updates  200 | Remaining time  4.30 hours
Episode 1375 | Return  -130.386 | Updates  200 | Remaining time  4.30 hours
Episode 1376 | Return  -242.428 | Updates  200 | Remaining time  4.30 hours
Episode 1377 | Return  -125.466 | Updates  200 | Remaining time  4.30 hours
Episode 1378 | Return  -124.568 | Updates  200 | Remaining time  4.30 hours
Episode 1379 | Return  -123.430 | Updates  200 | Remaining time  4.30 hours
Episode 1380 | Return  -127.965 | Updates  200 | Remaining time  4.30 hours
Episode 1381 | Return  -124.695 | Updates  200 | Remaining time  4.29 hours
Episode 1382 | Return  -229.823 | Updates  200 | Remaining time  4.29 hours
Episode 1383 | Return  -234.116 | Updates  200 | Remaining time  4.29 hours
Episode 1384 | Return    -4.963 | Updates  200 | Remaining time  4.29 hours
Episode 1385 | Return  -232.445 | Updates  200 | Remaining time  4.29 hours
Episode 1386 | Return  -128.129 | Updates  200 | Remaining time  4.29 hours
Episode 1387 | Return  -228.051 | Updates  200 | Remaining time  4.29 hours
Episode 1388 | Return  -128.305 | Updates  200 | Remaining time  4.28 hours
Episode 1389 | Return  -239.485 | Updates  200 | Remaining time  4.28 hours
Episode 1390 | Return  -120.913 | Updates  200 | Remaining time  4.28 hours
Episode 1391 | Return  -232.926 | Updates  200 | Remaining time  4.28 hours
Episode 1392 | Return  -122.548 | Updates  200 | Remaining time  4.28 hours
Episode 1393 | Return  -224.117 | Updates  200 | Remaining time  4.28 hours
Episode 1394 | Return  -121.604 | Updates  200 | Remaining time  4.28 hours
Episode 1395 | Return  -127.397 | Updates  200 | Remaining time  4.28 hours
Episode 1396 | Return  -234.342 | Updates  200 | Remaining time  4.27 hours
Episode 1397 | Return  -124.328 | Updates  200 | Remaining time  4.27 hours
Episode 1398 | Return    -2.133 | Updates  200 | Remaining time  4.27 hours
Episode 1399 | Return  -223.492 | Updates  200 | Remaining time  4.27 hours
Episode 1400 | Return    -4.548 | Updates  200 | Remaining time  4.27 hours
Episode 1401 | Return  -132.245 | Updates  200 | Remaining time  4.27 hours
Episode 1402 | Return  -123.814 | Updates  200 | Remaining time  4.27 hours
Episode 1403 | Return  -125.948 | Updates  200 | Remaining time  4.26 hours
Episode 1404 | Return  -125.867 | Updates  200 | Remaining time  4.26 hours
Episode 1405 | Return  -122.946 | Updates  200 | Remaining time  4.26 hours
Episode 1406 | Return  -119.443 | Updates  200 | Remaining time  4.26 hours
Episode 1407 | Return  -122.989 | Updates  200 | Remaining time  4.26 hours
Episode 1408 | Return  -123.270 | Updates  200 | Remaining time  4.26 hours
Episode 1409 | Return  -126.947 | Updates  200 | Remaining time  4.26 hours
Episode 1410 | Return  -129.140 | Updates  200 | Remaining time  4.26 hours
Episode 1411 | Return  -130.431 | Updates  200 | Remaining time  4.25 hours
Episode 1412 | Return  -126.874 | Updates  200 | Remaining time  4.25 hours
Episode 1413 | Return  -246.948 | Updates  200 | Remaining time  4.25 hours
Episode 1414 | Return  -120.214 | Updates  200 | Remaining time  4.25 hours
Episode 1415 | Return  -121.288 | Updates  200 | Remaining time  4.25 hours
Episode 1416 | Return  -229.997 | Updates  200 | Remaining time  4.25 hours
Episode 1417 | Return  -123.936 | Updates  200 | Remaining time  4.25 hours
Episode 1418 | Return  -225.157 | Updates  200 | Remaining time  4.25 hours
Episode 1419 | Return  -127.860 | Updates  200 | Remaining time  4.24 hours
Episode 1420 | Return  -229.799 | Updates  200 | Remaining time  4.24 hours
Episode 1421 | Return  -241.468 | Updates  200 | Remaining time  4.24 hours
Episode 1422 | Return  -120.041 | Updates  200 | Remaining time  4.24 hours
Episode 1423 | Return  -121.850 | Updates  200 | Remaining time  4.24 hours
Episode 1424 | Return  -125.859 | Updates  200 | Remaining time  4.24 hours
Episode 1425 | Return  -230.137 | Updates  200 | Remaining time  4.24 hours
Episode 1426 | Return  -127.472 | Updates  200 | Remaining time  4.23 hours
Episode 1427 | Return  -124.013 | Updates  200 | Remaining time  4.23 hours
Episode 1428 | Return    -4.627 | Updates  200 | Remaining time  4.23 hours
Episode 1429 | Return  -303.399 | Updates  200 | Remaining time  4.23 hours
Episode 1430 | Return  -234.531 | Updates  200 | Remaining time  4.23 hours
Episode 1431 | Return  -126.532 | Updates  200 | Remaining time  4.23 hours
Episode 1432 | Return  -232.178 | Updates  200 | Remaining time  4.23 hours
Episode 1433 | Return    -3.203 | Updates  200 | Remaining time  4.23 hours
Episode 1434 | Return  -252.305 | Updates  200 | Remaining time  4.22 hours
Episode 1435 | Return  -119.478 | Updates  200 | Remaining time  4.22 hours
Episode 1436 | Return    -5.277 | Updates  200 | Remaining time  4.22 hours
Episode 1437 | Return  -123.851 | Updates  200 | Remaining time  4.22 hours
Episode 1438 | Return  -124.232 | Updates  200 | Remaining time  4.22 hours
Episode 1439 | Return  -229.166 | Updates  200 | Remaining time  4.22 hours
Episode 1440 | Return  -128.940 | Updates  200 | Remaining time  4.22 hours
Episode 1441 | Return  -235.140 | Updates  200 | Remaining time  4.22 hours
Episode 1442 | Return  -129.600 | Updates  200 | Remaining time  4.21 hours
Episode 1443 | Return    -2.370 | Updates  200 | Remaining time  4.21 hours
Episode 1444 | Return  -243.892 | Updates  200 | Remaining time  4.21 hours
Episode 1445 | Return  -127.296 | Updates  200 | Remaining time  4.21 hours
Episode 1446 | Return  -222.764 | Updates  200 | Remaining time  4.21 hours
Episode 1447 | Return  -124.748 | Updates  200 | Remaining time  4.21 hours
Episode 1448 | Return  -224.824 | Updates  200 | Remaining time  4.21 hours
Episode 1449 | Return  -127.382 | Updates  200 | Remaining time  4.21 hours
Episode 1450 | Return  -224.704 | Updates  200 | Remaining time  4.20 hours
Episode 1451 | Return  -117.517 | Updates  200 | Remaining time  4.20 hours
Episode 1452 | Return  -121.714 | Updates  200 | Remaining time  4.20 hours
Episode 1453 | Return    -2.842 | Updates  200 | Remaining time  4.20 hours
Episode 1454 | Return  -231.384 | Updates  200 | Remaining time  4.20 hours
Episode 1455 | Return  -228.697 | Updates  200 | Remaining time  4.20 hours
Episode 1456 | Return  -218.621 | Updates  200 | Remaining time  4.20 hours
Episode 1457 | Return  -247.195 | Updates  200 | Remaining time  4.20 hours
Episode 1458 | Return  -233.410 | Updates  200 | Remaining time  4.19 hours
Episode 1459 | Return    -4.707 | Updates  200 | Remaining time  4.19 hours
Episode 1460 | Return    -3.015 | Updates  200 | Remaining time  4.19 hours
Episode 1461 | Return  -226.350 | Updates  200 | Remaining time  4.19 hours
Episode 1462 | Return  -121.593 | Updates  200 | Remaining time  4.19 hours
Episode 1463 | Return  -126.020 | Updates  200 | Remaining time  4.19 hours
Episode 1464 | Return  -234.099 | Updates  200 | Remaining time  4.19 hours
Episode 1465 | Return  -128.451 | Updates  200 | Remaining time  4.19 hours
Episode 1466 | Return  -128.236 | Updates  200 | Remaining time  4.18 hours
Episode 1467 | Return  -123.109 | Updates  200 | Remaining time  4.18 hours
Episode 1468 | Return  -125.046 | Updates  200 | Remaining time  4.18 hours
Episode 1469 | Return  -126.220 | Updates  200 | Remaining time  4.18 hours
Episode 1470 | Return  -124.009 | Updates  200 | Remaining time  4.18 hours
Episode 1471 | Return  -228.204 | Updates  200 | Remaining time  4.18 hours
Episode 1472 | Return  -133.318 | Updates  200 | Remaining time  4.18 hours
Episode 1473 | Return  -129.638 | Updates  200 | Remaining time  4.17 hours
Episode 1474 | Return  -234.188 | Updates  200 | Remaining time  4.17 hours
Episode 1475 | Return  -129.210 | Updates  200 | Remaining time  4.17 hours
Episode 1476 | Return    -3.848 | Updates  200 | Remaining time  4.17 hours
Episode 1477 | Return  -131.639 | Updates  200 | Remaining time  4.17 hours
Episode 1478 | Return  -124.190 | Updates  200 | Remaining time  4.17 hours
Episode 1479 | Return  -124.226 | Updates  200 | Remaining time  4.17 hours
Episode 1480 | Return    -3.716 | Updates  200 | Remaining time  4.17 hours
Episode 1481 | Return  -119.937 | Updates  200 | Remaining time  4.16 hours
Episode 1482 | Return  -129.359 | Updates  200 | Remaining time  4.16 hours
Episode 1483 | Return  -124.163 | Updates  200 | Remaining time  4.16 hours
Episode 1484 | Return  -304.635 | Updates  200 | Remaining time  4.16 hours
Episode 1485 | Return  -123.154 | Updates  200 | Remaining time  4.16 hours
Episode 1486 | Return  -123.394 | Updates  200 | Remaining time  4.16 hours
Episode 1487 | Return  -228.357 | Updates  200 | Remaining time  4.16 hours
Episode 1488 | Return  -318.045 | Updates  200 | Remaining time  4.16 hours
Episode 1489 | Return  -120.667 | Updates  200 | Remaining time  4.15 hours
Episode 1490 | Return  -130.277 | Updates  200 | Remaining time  4.15 hours
Episode 1491 | Return  -121.027 | Updates  200 | Remaining time  4.15 hours
Episode 1492 | Return  -124.141 | Updates  200 | Remaining time  4.15 hours
Episode 1493 | Return  -222.412 | Updates  200 | Remaining time  4.15 hours
Episode 1494 | Return  -324.400 | Updates  200 | Remaining time  4.15 hours
Episode 1495 | Return  -130.886 | Updates  200 | Remaining time  4.15 hours
Episode 1496 | Return    -5.820 | Updates  200 | Remaining time  4.15 hours
Episode 1497 | Return    -4.221 | Updates  200 | Remaining time  4.14 hours
Episode 1498 | Return  -244.550 | Updates  200 | Remaining time  4.14 hours
Episode 1499 | Return  -227.960 | Updates  200 | Remaining time  4.14 hours
Episode 1500 | Return  -117.633 | Updates  200 | Remaining time  4.14 hours
Episode 1501 | Return  -253.347 | Updates  200 | Remaining time  4.14 hours
Episode 1502 | Return  -323.648 | Updates  200 | Remaining time  4.14 hours
Episode 1503 | Return  -131.091 | Updates  200 | Remaining time  4.14 hours
Episode 1504 | Return  -241.164 | Updates  200 | Remaining time  4.14 hours
Episode 1505 | Return  -232.048 | Updates  200 | Remaining time  4.13 hours
Episode 1506 | Return  -242.701 | Updates  200 | Remaining time  4.13 hours
Episode 1507 | Return  -243.677 | Updates  200 | Remaining time  4.13 hours
Episode 1508 | Return  -124.020 | Updates  200 | Remaining time  4.13 hours
Episode 1509 | Return  -239.889 | Updates  200 | Remaining time  4.13 hours
Episode 1510 | Return  -119.937 | Updates  200 | Remaining time  4.13 hours
Episode 1511 | Return  -233.844 | Updates  200 | Remaining time  4.13 hours
Episode 1512 | Return  -128.460 | Updates  200 | Remaining time  4.13 hours
Episode 1513 | Return  -268.221 | Updates  200 | Remaining time  4.12 hours
Episode 1514 | Return  -234.072 | Updates  200 | Remaining time  4.12 hours
Episode 1515 | Return  -124.725 | Updates  200 | Remaining time  4.12 hours
Episode 1516 | Return  -321.963 | Updates  200 | Remaining time  4.12 hours
Episode 1517 | Return  -121.123 | Updates  200 | Remaining time  4.12 hours
Episode 1518 | Return  -116.539 | Updates  200 | Remaining time  4.12 hours
Episode 1519 | Return  -272.422 | Updates  200 | Remaining time  4.12 hours
Episode 1520 | Return  -125.347 | Updates  200 | Remaining time  4.12 hours
Episode 1521 | Return  -126.511 | Updates  200 | Remaining time  4.11 hours
Episode 1522 | Return  -129.804 | Updates  200 | Remaining time  4.11 hours
Episode 1523 | Return  -125.101 | Updates  200 | Remaining time  4.11 hours
Episode 1524 | Return  -120.663 | Updates  200 | Remaining time  4.11 hours
Episode 1525 | Return  -122.896 | Updates  200 | Remaining time  4.11 hours
Episode 1526 | Return  -126.495 | Updates  200 | Remaining time  4.11 hours
Episode 1527 | Return  -317.222 | Updates  200 | Remaining time  4.11 hours
Episode 1528 | Return  -306.370 | Updates  200 | Remaining time  4.11 hours
Episode 1529 | Return  -119.199 | Updates  200 | Remaining time  4.10 hours
Episode 1530 | Return  -235.304 | Updates  200 | Remaining time  4.10 hours
Episode 1531 | Return  -227.103 | Updates  200 | Remaining time  4.10 hours
Episode 1532 | Return  -122.594 | Updates  200 | Remaining time  4.10 hours
Episode 1533 | Return  -123.258 | Updates  200 | Remaining time  4.10 hours
Episode 1534 | Return  -122.556 | Updates  200 | Remaining time  4.10 hours
Episode 1535 | Return  -232.092 | Updates  200 | Remaining time  4.10 hours
Episode 1536 | Return  -123.048 | Updates  200 | Remaining time  4.10 hours
Episode 1537 | Return  -218.607 | Updates  200 | Remaining time  4.09 hours
Episode 1538 | Return  -125.974 | Updates  200 | Remaining time  4.09 hours
Episode 1539 | Return  -128.690 | Updates  200 | Remaining time  4.09 hours
Episode 1540 | Return  -131.461 | Updates  200 | Remaining time  4.09 hours
Episode 1541 | Return  -126.350 | Updates  200 | Remaining time  4.09 hours
Episode 1542 | Return  -117.729 | Updates  200 | Remaining time  4.09 hours
Episode 1543 | Return  -130.976 | Updates  200 | Remaining time  4.09 hours
Episode 1544 | Return    -3.151 | Updates  200 | Remaining time  4.09 hours
Episode 1545 | Return  -121.518 | Updates  200 | Remaining time  4.08 hours
Episode 1546 | Return  -124.696 | Updates  200 | Remaining time  4.08 hours
Episode 1547 | Return  -126.904 | Updates  200 | Remaining time  4.08 hours
Episode 1548 | Return  -227.206 | Updates  200 | Remaining time  4.08 hours
Episode 1549 | Return  -128.418 | Updates  200 | Remaining time  4.08 hours
Episode 1550 | Return  -120.342 | Updates  200 | Remaining time  4.08 hours
Episode 1551 | Return  -130.971 | Updates  200 | Remaining time  4.08 hours
Episode 1552 | Return  -128.921 | Updates  200 | Remaining time  4.08 hours
Episode 1553 | Return    -5.362 | Updates  200 | Remaining time  4.07 hours
Episode 1554 | Return  -239.268 | Updates  200 | Remaining time  4.07 hours
Episode 1555 | Return  -241.368 | Updates  200 | Remaining time  4.07 hours
Episode 1556 | Return  -119.824 | Updates  200 | Remaining time  4.07 hours
Episode 1557 | Return  -121.674 | Updates  200 | Remaining time  4.07 hours
Episode 1558 | Return  -131.670 | Updates  200 | Remaining time  4.07 hours
Episode 1559 | Return  -291.992 | Updates  200 | Remaining time  4.07 hours
Episode 1560 | Return  -231.024 | Updates  200 | Remaining time  4.07 hours
Episode 1561 | Return  -326.258 | Updates  200 | Remaining time  4.06 hours
Episode 1562 | Return  -235.685 | Updates  200 | Remaining time  4.06 hours
Episode 1563 | Return  -131.549 | Updates  200 | Remaining time  4.06 hours
Episode 1564 | Return  -129.777 | Updates  200 | Remaining time  4.06 hours
Episode 1565 | Return  -132.470 | Updates  200 | Remaining time  4.06 hours
Episode 1566 | Return  -126.190 | Updates  200 | Remaining time  4.06 hours
Episode 1567 | Return  -122.237 | Updates  200 | Remaining time  4.06 hours
Episode 1568 | Return  -131.979 | Updates  200 | Remaining time  4.06 hours
Episode 1569 | Return  -123.472 | Updates  200 | Remaining time  4.05 hours
Episode 1570 | Return   -10.899 | Updates  200 | Remaining time  4.05 hours
Episode 1571 | Return  -234.058 | Updates  200 | Remaining time  4.05 hours
Episode 1572 | Return  -125.581 | Updates  200 | Remaining time  4.05 hours
Episode 1573 | Return  -231.493 | Updates  200 | Remaining time  4.05 hours
Episode 1574 | Return  -123.447 | Updates  200 | Remaining time  4.05 hours
Episode 1575 | Return  -122.071 | Updates  200 | Remaining time  4.05 hours
Episode 1576 | Return    -3.072 | Updates  200 | Remaining time  4.05 hours
Episode 1577 | Return  -233.258 | Updates  200 | Remaining time  4.04 hours
Episode 1578 | Return  -128.540 | Updates  200 | Remaining time  4.04 hours
Episode 1579 | Return    -5.816 | Updates  200 | Remaining time  4.04 hours
Episode 1580 | Return  -120.203 | Updates  200 | Remaining time  4.04 hours
Episode 1581 | Return  -125.540 | Updates  200 | Remaining time  4.04 hours
Episode 1582 | Return  -227.757 | Updates  200 | Remaining time  4.04 hours
Episode 1583 | Return  -129.738 | Updates  200 | Remaining time  4.04 hours
Episode 1584 | Return  -128.963 | Updates  200 | Remaining time  4.04 hours
Episode 1585 | Return  -233.312 | Updates  200 | Remaining time  4.03 hours
Episode 1586 | Return  -126.177 | Updates  200 | Remaining time  4.03 hours
Episode 1587 | Return  -129.341 | Updates  200 | Remaining time  4.03 hours
Episode 1588 | Return  -225.390 | Updates  200 | Remaining time  4.03 hours
Episode 1589 | Return  -127.740 | Updates  200 | Remaining time  4.03 hours
Episode 1590 | Return  -248.149 | Updates  200 | Remaining time  4.03 hours
Episode 1591 | Return    -4.680 | Updates  200 | Remaining time  4.03 hours
Episode 1592 | Return  -232.047 | Updates  200 | Remaining time  4.03 hours
Episode 1593 | Return  -236.838 | Updates  200 | Remaining time  4.03 hours
Episode 1594 | Return    -7.319 | Updates  200 | Remaining time  4.02 hours
Episode 1595 | Return  -128.277 | Updates  200 | Remaining time  4.02 hours
Episode 1596 | Return  -222.993 | Updates  200 | Remaining time  4.02 hours
Episode 1597 | Return  -232.591 | Updates  200 | Remaining time  4.02 hours
Episode 1598 | Return  -241.233 | Updates  200 | Remaining time  4.02 hours
Episode 1599 | Return  -360.681 | Updates  200 | Remaining time  4.02 hours
Episode 1600 | Return  -222.369 | Updates  200 | Remaining time  4.02 hours
Episode 1601 | Return  -131.918 | Updates  200 | Remaining time  4.02 hours
Episode 1602 | Return  -137.711 | Updates  200 | Remaining time  4.01 hours
Episode 1603 | Return  -122.349 | Updates  200 | Remaining time  4.01 hours
Episode 1604 | Return  -233.743 | Updates  200 | Remaining time  4.01 hours
Episode 1605 | Return  -130.361 | Updates  200 | Remaining time  4.01 hours
Episode 1606 | Return    -4.437 | Updates  200 | Remaining time  4.01 hours
Episode 1607 | Return  -293.198 | Updates  200 | Remaining time  4.01 hours
Episode 1608 | Return  -132.388 | Updates  200 | Remaining time  4.01 hours
Episode 1609 | Return    -6.352 | Updates  200 | Remaining time  4.01 hours
Episode 1610 | Return  -129.902 | Updates  200 | Remaining time  4.00 hours
Episode 1611 | Return  -120.688 | Updates  200 | Remaining time  4.00 hours
Episode 1612 | Return  -133.612 | Updates  200 | Remaining time  4.00 hours
Episode 1613 | Return  -123.438 | Updates  200 | Remaining time  4.00 hours
Episode 1614 | Return  -120.306 | Updates  200 | Remaining time  4.00 hours
Episode 1615 | Return  -121.977 | Updates  200 | Remaining time  4.00 hours
Episode 1616 | Return  -249.184 | Updates  200 | Remaining time  4.00 hours
Episode 1617 | Return  -126.075 | Updates  200 | Remaining time  4.00 hours
Episode 1618 | Return  -226.072 | Updates  200 | Remaining time  3.99 hours
Episode 1619 | Return  -125.800 | Updates  200 | Remaining time  3.99 hours
Episode 1620 | Return  -226.233 | Updates  200 | Remaining time  3.99 hours
Episode 1621 | Return  -119.254 | Updates  200 | Remaining time  3.99 hours
Episode 1622 | Return  -230.827 | Updates  200 | Remaining time  3.99 hours
Episode 1623 | Return  -135.787 | Updates  200 | Remaining time  3.99 hours
Episode 1624 | Return  -126.216 | Updates  200 | Remaining time  3.99 hours
Episode 1625 | Return  -127.729 | Updates  200 | Remaining time  3.99 hours
Episode 1626 | Return  -129.779 | Updates  200 | Remaining time  3.99 hours
Episode 1627 | Return  -129.348 | Updates  200 | Remaining time  3.98 hours
Episode 1628 | Return  -231.442 | Updates  200 | Remaining time  3.98 hours
Episode 1629 | Return  -125.632 | Updates  200 | Remaining time  3.98 hours
Episode 1630 | Return  -131.637 | Updates  200 | Remaining time  3.98 hours
Episode 1631 | Return  -243.856 | Updates  200 | Remaining time  3.98 hours
Episode 1632 | Return    -6.066 | Updates  200 | Remaining time  3.98 hours
Episode 1633 | Return  -233.081 | Updates  200 | Remaining time  3.98 hours
Episode 1634 | Return  -122.050 | Updates  200 | Remaining time  3.98 hours
Episode 1635 | Return  -242.131 | Updates  200 | Remaining time  3.97 hours
Episode 1636 | Return  -125.431 | Updates  200 | Remaining time  3.97 hours
Episode 1637 | Return  -242.428 | Updates  200 | Remaining time  3.97 hours
Episode 1638 | Return  -230.257 | Updates  200 | Remaining time  3.97 hours
Episode 1639 | Return  -127.887 | Updates  200 | Remaining time  3.97 hours
Episode 1640 | Return  -251.906 | Updates  200 | Remaining time  3.97 hours
Episode 1641 | Return    -5.843 | Updates  200 | Remaining time  3.97 hours
Episode 1642 | Return  -124.410 | Updates  200 | Remaining time  3.97 hours
Episode 1643 | Return    -8.389 | Updates  200 | Remaining time  3.96 hours
Episode 1644 | Return  -125.332 | Updates  200 | Remaining time  3.96 hours
Episode 1645 | Return  -228.939 | Updates  200 | Remaining time  3.96 hours
Episode 1646 | Return  -133.350 | Updates  200 | Remaining time  3.96 hours
Episode 1647 | Return  -131.401 | Updates  200 | Remaining time  3.96 hours
Episode 1648 | Return  -122.914 | Updates  200 | Remaining time  3.96 hours
Episode 1649 | Return  -227.381 | Updates  200 | Remaining time  3.96 hours
Episode 1650 | Return  -245.718 | Updates  200 | Remaining time  3.96 hours
Episode 1651 | Return  -127.920 | Updates  200 | Remaining time  3.95 hours
Episode 1652 | Return  -236.668 | Updates  200 | Remaining time  3.95 hours
Episode 1653 | Return  -227.238 | Updates  200 | Remaining time  3.95 hours
Episode 1654 | Return  -137.281 | Updates  200 | Remaining time  3.95 hours
Episode 1655 | Return   -14.391 | Updates  200 | Remaining time  3.95 hours
Episode 1656 | Return  -313.380 | Updates  200 | Remaining time  3.95 hours
Episode 1657 | Return  -231.461 | Updates  200 | Remaining time  3.95 hours
Episode 1658 | Return  -126.074 | Updates  200 | Remaining time  3.95 hours
Episode 1659 | Return  -237.788 | Updates  200 | Remaining time  3.95 hours
Episode 1660 | Return  -239.740 | Updates  200 | Remaining time  3.95 hours
Episode 1661 | Return  -227.573 | Updates  200 | Remaining time  3.94 hours
Episode 1662 | Return    -7.224 | Updates  200 | Remaining time  3.94 hours
Episode 1663 | Return  -219.090 | Updates  200 | Remaining time  3.94 hours
Episode 1664 | Return  -234.572 | Updates  200 | Remaining time  3.94 hours
Episode 1665 | Return  -128.713 | Updates  200 | Remaining time  3.94 hours
Episode 1666 | Return  -130.150 | Updates  200 | Remaining time  3.94 hours
Episode 1667 | Return  -126.079 | Updates  200 | Remaining time  3.94 hours
Episode 1668 | Return  -127.991 | Updates  200 | Remaining time  3.94 hours
Episode 1669 | Return  -124.851 | Updates  200 | Remaining time  3.93 hours
Episode 1670 | Return  -132.763 | Updates  200 | Remaining time  3.93 hours
Episode 1671 | Return  -125.939 | Updates  200 | Remaining time  3.93 hours
Episode 1672 | Return  -227.007 | Updates  200 | Remaining time  3.93 hours
Episode 1673 | Return    -8.065 | Updates  200 | Remaining time  3.93 hours
Episode 1674 | Return  -125.729 | Updates  200 | Remaining time  3.93 hours
Episode 1675 | Return  -131.747 | Updates  200 | Remaining time  3.93 hours
Episode 1676 | Return  -139.370 | Updates  200 | Remaining time  3.93 hours
Episode 1677 | Return  -120.777 | Updates  200 | Remaining time  3.92 hours
Episode 1678 | Return  -246.637 | Updates  200 | Remaining time  3.92 hours
Episode 1679 | Return  -127.380 | Updates  200 | Remaining time  3.92 hours
Episode 1680 | Return  -137.946 | Updates  200 | Remaining time  3.92 hours
Episode 1681 | Return  -253.593 | Updates  200 | Remaining time  3.92 hours
Episode 1682 | Return  -134.183 | Updates  200 | Remaining time  3.92 hours
Episode 1683 | Return  -134.484 | Updates  200 | Remaining time  3.92 hours
Episode 1684 | Return  -125.132 | Updates  200 | Remaining time  3.92 hours
Episode 1685 | Return  -128.890 | Updates  200 | Remaining time  3.92 hours
Episode 1686 | Return    -8.275 | Updates  200 | Remaining time  3.91 hours
Episode 1687 | Return  -241.607 | Updates  200 | Remaining time  3.91 hours
Episode 1688 | Return  -132.843 | Updates  200 | Remaining time  3.91 hours
Episode 1689 | Return  -134.686 | Updates  200 | Remaining time  3.91 hours
Episode 1690 | Return  -135.441 | Updates  200 | Remaining time  3.91 hours
Episode 1691 | Return    -7.620 | Updates  200 | Remaining time  3.91 hours
Episode 1692 | Return  -123.283 | Updates  200 | Remaining time  3.91 hours
